time,Prx,Pry,Prz,Vrx,Vry,Vrz,Yawr,vYawr,Pbx,Pby,Pbz,Vbx,Vby,Vbz,Pf0rx,Pf1rx,Pf2rx,Pf3rx,Pf0cx,Pf1cx,Pf2cx,Pf3cx,ux,uy
1.846000,1.685961,0.000218,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.431894,0.001982,0.608834,2.639629,-0.001843,-0.037992,0.428930,0.428930,-0.422841,-0.422841,0.251971,0.253637,-0.573151,-0.573001,0.202958,0.151955
1.856000,1.705961,0.000220,0.593700,1.999999,0.000256,0.000000,0.000128,0.000000,1.458361,0.001976,0.608474,2.626635,-0.000316,-0.050316,0.429116,0.429116,-0.423027,-0.423027,0.252963,0.254440,-0.573629,-0.573103,0.203711,0.152045
1.866000,1.725961,0.000223,0.593700,1.999999,0.000256,0.000000,0.000128,0.000000,1.484561,0.001965,0.608072,2.609062,0.001495,-0.040333,0.429157,0.429157,-0.423068,-0.423068,0.254045,0.255488,-0.573714,-0.572974,0.204680,0.152165
1.876000,1.745961,0.000226,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.510577,0.001911,0.607650,2.589549,-0.004560,-0.030372,0.429054,0.429054,-0.422965,-0.422965,0.255136,0.256578,-0.573641,-0.572693,0.205818,0.152284
1.886000,1.765961,0.000228,0.593700,2.000000,0.000255,0.000000,0.000128,0.000000,1.536406,0.001920,0.607206,2.572099,-0.002505,-0.030462,0.428809,0.428809,-0.422720,-0.422720,0.256422,0.257896,-0.573263,-0.572292,0.207098,0.152322
1.896000,1.785961,0.000231,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.562056,0.001914,0.606624,2.553547,-0.001980,-0.059288,0.428425,0.428425,-0.422336,-0.422336,0.257714,0.259225,-0.572548,-0.571806,0.208463,0.152504
1.906000,1.805961,0.000233,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.587226,0.001905,0.606486,2.521810,-0.003170,-0.019090,0.427909,0.427909,-0.421820,-0.421820,0.258909,0.260581,-0.571012,-0.570988,0.209607,0.152611
1.916000,1.825961,0.000236,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.612448,0.001933,0.606008,2.509983,0.001667,-0.031776,0.427284,0.427284,-0.421195,-0.421195,0.260203,0.261946,-0.569317,-0.570127,0.210973,0.152634
1.928000,1.849961,0.000239,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.642193,0.001864,0.605651,2.466403,-0.006579,-0.014861,0.426454,0.426454,-0.420365,-0.420365,0.261743,0.263634,-0.566869,-0.569000,0.212591,0.152842
1.938000,1.869961,0.000241,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.667137,0.001843,0.605205,2.467426,-0.006824,-0.027203,0.425742,0.425742,-0.419652,-0.419652,0.263041,0.265066,-0.565013,-0.567673,0.214011,0.152965
1.948000,1.889961,0.000244,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.692070,0.001829,0.604883,2.467339,-0.001507,-0.032406,0.425035,0.425035,-0.418945,-0.418945,0.264289,0.266453,-0.563558,-0.566227,0.215160,0.153095
1.958000,1.909961,0.000247,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.716617,0.001821,0.604527,2.450051,-0.002005,-0.032138,0.424344,0.424344,-0.418255,-0.418255,0.265553,0.267844,-0.561705,-0.564857,0.216315,0.153105
1.968000,1.929961,0.000249,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.740556,0.001777,0.604459,2.410717,-0.004060,-0.038211,0.423674,0.423674,-0.417585,-0.417585,0.266905,0.269264,-0.559476,-0.562878,0.217498,0.153217
1.978000,1.949961,0.000252,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.765092,0.001760,0.604023,2.438049,-0.001521,-0.029171,0.423025,0.423025,-0.416935,-0.416935,0.268136,0.270624,-0.557545,-0.561059,0.218806,0.153315
1.988000,1.969961,0.000254,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.789333,0.001754,0.603948,2.423461,-0.001959,-0.017676,0.422396,0.422396,-0.416306,-0.416306,0.269390,0.271959,-0.555851,-0.559452,0.219903,0.153299
1.998000,1.989961,0.000257,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.813181,0.001747,0.603656,2.380610,0.001333,-0.010108,0.421786,0.421786,-0.415696,-0.415696,0.270688,0.273177,-0.554327,-0.557775,0.221153,0.153414
2.008000,2.009961,0.000259,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.836962,0.001753,0.603340,2.372506,-0.001549,-0.026859,0.421194,0.421194,-0.415105,-0.415105,0.272070,0.274513,-0.552102,-0.556202,0.222338,0.153461
2.018000,2.029961,0.000262,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.860904,0.001703,0.603556,2.382428,-0.001868,-0.001720,0.420620,0.420620,-0.414531,-0.414531,0.273496,0.275910,-0.550473,-0.554315,0.223396,0.153476
2.030000,2.053961,0.000265,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.889393,0.001689,0.603209,2.367694,-0.001749,-0.018647,0.419953,0.419953,-0.413864,-0.413864,0.275308,0.277658,-0.548809,-0.552284,0.224990,0.153555
