time,Prx,Pry,Prz,Vrx,Vry,Vrz,Yawr,vYawr,Pcx,Pcy,Pcz,Vcx,Vcy,Vcz,Pbx,Pby,Pbz,Vbx,Vby,Vbz,Rollt,Pitcht,Yawt,Rollc,Pitchc,Yawc,Pf0rx,Pf1rx,Pf2rx,Pf3rx,Pf0cx,Pf1cx,Pf2cx,Pf3cx,Pf0ry,Pf1ry,Pf2ry,Pf3ry,Pf0cy,Pf1cy,Pf2cy,Pf3cy,ux,uy,Forcex,Forcey,Forcez
1.362000,0.359000,-0.000113,0.593700,1.000000,-0.000315,0.000000,-0.000315,0.000000,0.192333,-0.000075,0.506630,1.031693,-0.000327,-0.239754,0.267285,0.001198,0.599201,1.189182,-0.000688,-0.001521,0.000000,0.000000,-0.000315,-0.000353,-0.002350,-0.000113,0.401545,0.401545,-0.395455,-0.395455,0.363777,0.364114,-0.427790,-0.427599,0.234832,-0.234832,0.234832,-0.234832,0.233045,-0.236196,0.233323,-0.236602,0.302093,0.155497,0.000000,0.000000,0.000000
1.372000,0.369000,-0.000116,0.593700,1.000000,-0.000315,0.000000,-0.000315,0.000000,0.202766,-0.000078,0.504332,1.054348,-0.000329,-0.219754,0.279197,0.001194,0.599247,1.184712,-0.000722,-0.000604,0.000000,0.000000,-0.000315,-0.000322,-0.002206,-0.000116,0.401545,0.401545,-0.395455,-0.395455,0.361587,0.361878,-0.430252,-0.429992,0.234832,-0.234832,0.234832,-0.234832,0.233031,-0.236210,0.233306,-0.236619,0.300235,0.155478,0.000000,0.000000,0.000000
1.382000,0.379000,-0.000119,0.593700,1.000000,-0.000315,0.000000,-0.000315,0.000000,0.213385,-0.000081,0.502235,1.067979,-0.000331,-0.199754,0.291060,0.001187,0.599336,1.179034,-0.000831,0.005246,0.000000,0.000000,-0.000315,-0.000294,-0.002081,-0.000119,0.401545,0.401545,-0.395455,-0.395455,0.359620,0.359929,-0.432477,-0.432180,0.234832,-0.234832,0.234832,-0.234832,0.233021,-0.236221,0.233293,-0.236631,0.298540,0.155462,0.000000,0.000000,0.000000
1.392000,0.389000,-0.000122,0.593700,1.000000,-0.000315,0.000000,-0.000315,0.000000,0.224108,-0.000085,0.500337,1.076139,-0.000331,-0.179754,0.302875,0.001180,0.599274,1.175187,-0.000813,0.000626,0.000000,0.000000,-0.000315,-0.000271,-0.001965,-0.000121,0.401545,0.401545,-0.395455,-0.395455,0.357808,0.358190,-0.434521,-0.434203,0.234832,-0.234832,0.234832,-0.234832,0.233014,-0.236228,0.233284,-0.236639,0.297063,0.155495,0.000000,0.000000,0.000000
1.402000,0.399000,-0.000126,0.593700,1.000000,-0.000315,0.000000,-0.000315,0.000000,0.234903,-0.000088,0.498640,1.082825,-0.000332,-0.159754,0.314633,0.001173,0.599197,1.170930,-0.000808,-0.005919,0.000000,0.000000,-0.000315,-0.000254,-0.001850,-0.000120,0.401545,0.401545,-0.395455,-0.395455,0.356186,0.356614,-0.436361,-0.436034,0.234832,-0.234832,0.234832,-0.234832,0.233009,-0.236233,0.233279,-0.236644,0.295776,0.155527,0.000000,0.000000,0.000000
1.414000,0.411000,-0.000129,0.593700,1.000000,-0.000315,0.000000,-0.000315,0.000000,0.247943,-0.000092,0.496867,1.090411,-0.000333,-0.135754,0.328663,0.001165,0.599255,1.162199,-0.000738,-0.000806,0.000000,0.000000,-0.000315,-0.000235,-0.001719,-0.000116,0.401545,0.401545,-0.395455,-0.395455,0.354535,0.354973,-0.438297,-0.437967,0.234832,-0.234832,0.234832,-0.234832,0.233003,-0.236238,0.233277,-0.236645,0.294349,0.155507,0.000000,0.000000,0.000000
1.424000,0.421000,-0.000133,0.593700,1.000000,-0.000315,0.000000,-0.000315,0.000000,0.258869,-0.000095,0.495609,1.094281,-0.000333,-0.115754,0.340292,0.001159,0.599267,1.156386,-0.000476,0.004635,0.000000,0.000000,-0.000315,-0.000223,-0.001622,-0.000116,0.401545,0.401545,-0.395455,-0.395455,0.353389,0.353848,-0.439691,-0.439356,0.234832,-0.234832,0.234832,-0.234832,0.233001,-0.236241,0.233274,-0.236647,0.293296,0.155521,0.000000,0.000000,0.000000
1.434000,0.431000,-0.000136,0.593700,1.000000,-0.000315,0.000000,-0.000315,0.000000,0.269818,-0.000099,0.494551,1.095235,-0.000333,-0.095754,0.351867,0.001149,0.599205,1.152613,-0.000914,-0.002788,0.000000,0.000000,-0.000315,-0.000210,-0.001536,-0.000117,0.401545,0.401545,-0.395455,-0.395455,0.352400,0.352902,-0.440892,-0.440552,0.234832,-0.234832,0.234832,-0.234832,0.233004,-0.236238,0.233276,-0.236644,0.292513,0.155551,0.000000,0.000000,0.000000
1.444000,0.441000,-0.000139,0.593700,1.000000,-0.000315,0.000000,-0.000315,0.000000,0.280770,-0.000102,0.493694,1.094962,-0.000333,-0.075754,0.363389,0.001142,0.599207,1.147714,-0.000867,-0.003520,0.000000,0.000000,-0.000315,-0.000203,-0.001452,-0.000121,0.401545,0.401545,-0.395455,-0.395455,0.351591,0.352022,-0.441919,-0.441577,0.234832,-0.234832,0.234832,-0.234832,0.233007,-0.236235,0.233276,-0.236643,0.291818,0.155550,0.000000,0.000000,0.000000
1.454000,0.451000,-0.000142,0.593700,1.000000,-0.000315,0.000000,-0.000315,0.000000,0.291716,-0.000105,0.493036,1.094312,-0.000333,-0.055754,0.374858,0.001134,0.599231,1.142061,-0.000835,0.002925,0.000000,0.000000,-0.000315,-0.000195,-0.001369,-0.000122,0.401545,0.401545,-0.395455,-0.395455,0.350894,0.351308,-0.442813,-0.442473,0.234832,-0.234832,0.234832,-0.234832,0.233010,-0.236232,0.233278,-0.236641,0.291186,0.155557,0.000000,0.000000,0.000000
