time,Prx,Pry,Prz,Vrx,Vry,Vrz,Yawr,vYawr,Pbx,Pby,Pbz,Vbx,Vby,Vbz,Pf0rx,Pf1rx,Pf2rx,Pf3rx,Pf0cx,Pf1cx,Pf2cx,Pf3cx,ux,uy
1.836000,0.833000,0.000107,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.786705,0.001273,0.599304,1.032483,-0.000081,0.002115,0.402567,0.402567,-0.396478,-0.396478,0.360745,0.361021,-0.437963,-0.438201,0.299285,0.154856
1.846000,0.843000,0.000108,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.797017,0.001269,0.599268,1.030934,-0.000604,0.004683,0.402538,0.402538,-0.396448,-0.396448,0.361014,0.361235,-0.437609,-0.437888,0.299580,0.154871
1.856000,0.853000,0.000109,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.807315,0.001270,0.599200,1.029804,-0.000081,-0.002267,0.402508,0.402508,-0.396419,-0.396419,0.361224,0.361498,-0.437374,-0.437530,0.299791,0.154920
1.866000,0.863000,0.000111,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.817593,0.001289,0.599205,1.027778,0.001034,-0.003606,0.402480,0.402480,-0.396391,-0.396391,0.361411,0.361774,-0.437056,-0.437224,0.299992,0.154864
1.876000,0.873000,0.000112,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.827857,0.001268,0.599187,1.026304,-0.000354,-0.002456,0.402453,0.402453,-0.396364,-0.396364,0.361545,0.362056,-0.436760,-0.436944,0.300210,0.154908
1.886000,0.883000,0.000113,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.838105,0.001267,0.599218,1.024325,-0.000098,0.003966,0.402426,0.402426,-0.396337,-0.396337,0.361775,0.362356,-0.436531,-0.436693,0.300417,0.154902
1.896000,0.893000,0.000115,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.848346,0.001266,0.599128,1.024373,0.000119,-0.003097,0.402401,0.402401,-0.396311,-0.396311,0.361955,0.362634,-0.436347,-0.436469,0.300632,0.154943
1.906000,0.903000,0.000116,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.858567,0.001267,0.599156,1.022348,0.000197,0.002316,0.402376,0.402376,-0.396286,-0.396286,0.362100,0.362883,-0.436156,-0.436231,0.300802,0.154914
1.916000,0.913000,0.000117,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.868773,0.001265,0.599226,1.020024,0.000042,0.011438,0.402351,0.402351,-0.396262,-0.396262,0.362289,0.363141,-0.435965,-0.435992,0.301026,0.154903
1.928000,0.925000,0.000119,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.880999,0.001270,0.599148,1.019514,-0.000482,-0.000579,0.402323,0.402323,-0.396234,-0.396234,0.362551,0.363437,-0.435657,-0.435621,0.301322,0.154934
1.938000,0.935000,0.000120,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.891187,0.001290,0.599082,1.019474,0.000788,-0.004447,0.402300,0.402300,-0.396211,-0.396211,0.362769,0.363662,-0.435509,-0.435415,0.301470,0.154915
1.948000,0.945000,0.000121,0.593700,1.000000,0.000129,0.000000,0.000128,0.000000,0.901359,0.001287,0.599146,1.016976,0.000921,0.000607,0.402278,0.402278,-0.396189,-0.396189,0.362942,0.363836,-0.435303,-0.435158,0.301682,0.154897
1.958000,0.955000,0.000123,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.911526,0.001278,0.599135,1.016659,-0.000376,0.008857,0.402257,0.402257,-0.396168,-0.396168,0.363093,0.364004,-0.435100,-0.434902,0.301854,0.154919
1.968000,0.965000,0.000124,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.921682,0.001279,0.599133,1.016613,-0.000435,0.002253,0.402236,0.402236,-0.396147,-0.396147,0.363257,0.364166,-0.434903,-0.434648,0.301928,0.154921
1.978000,0.975000,0.000125,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.931840,0.001279,0.599156,1.016527,-0.000049,-0.009897,0.402216,0.402216,-0.396127,-0.396127,0.363371,0.364280,-0.434710,-0.434404,0.301970,0.154922
